bootstrap_sample,mean_coding_proportion,mean_coding_percent
466,0.2664840427948159,26.648404279481593
467,0.2904324198156228,29.04324198156228
468,0.26331836779576834,26.331836779576832
469,0.29796590234391546,29.796590234391545
470,0.284339817452345,28.433981745234497
471,0.2805340822315525,28.05340822315525
472,0.2671738944763487,26.717389447634872
473,0.28505930761234777,28.505930761234776
474,0.2716509191674035,27.16509191674035
475,0.2766156909241406,27.661569092414062
476,0.28056171383813155,28.056171383813155
477,0.2657563776718026,26.57563776718026
478,0.2749157863138405,27.49157863138405
479,0.30539049501967946,30.539049501967945
480,0.29750480705523397,29.750480705523398
481,0.3037968205359072,30.379682053590717
482,0.27638678047403037,27.638678047403037
483,0.282413202819785,28.2413202819785
484,0.28352719381466757,28.352719381466756
485,0.26908972672506615,26.908972672506614
486,0.26864808155518766,26.864808155518766
487,0.2888031940771279,28.88031940771279
488,0.2883494323494809,28.834943234948092
489,0.2682181942748397,26.821819427483973
490,0.2733887860329024,27.33887860329024
491,0.2666763488968359,26.66763488968359
492,0.2792876232874186,27.928762328741858
493,0.2713944244618726,27.13944244618726
494,0.2864561558062661,28.64561558062661
495,0.28337165930413577,28.337165930413576
496,0.2856938878690077,28.569388786900767
497,0.2746453344187764,27.46453344187764
498,0.2954816326846553,29.548163268465533
499,0.2936697967686107,29.36697967686107
500,0.2729428416884295,27.294284168842953
501,0.3052215172972055,30.522151729720548
502,0.2761899990884522,27.618999908845222
503,0.2920709751835027,29.207097518350274
504,0.2802506046826379,28.025060468263792
505,0.289029640727111,28.9029640727111
506,0.28658518658518656,28.658518658518656
507,0.2771044800480125,27.710448004801254
508,0.2822827130341228,28.228271303412278
509,0.2857729492186152,28.57729492186152
510,0.2659693830953751,26.59693830953751
511,0.2878599949862845,28.78599949862845
512,0.29839327120094566,29.839327120094566
513,0.3057415675628747,30.57415675628747
514,0.28490442082824435,28.490442082824437
515,0.28053184269830955,28.053184269830954
516,0.2935224729961668,29.35224729961668
517,0.26552641000385474,26.552641000385474
518,0.2962751315991611,29.62751315991611
519,0.27668659128255896,27.668659128255896
520,0.2958872878444531,29.588728784445312
