trial_index,operand,number,TC1,TC2
283.0,2.0,4,0.317406481653186,1.2329027171784188
284.0,2.0,4,0.36658767016509985,0.07735669385678086
285.0,1.0,1,-3.3355290134665734,-0.27068034356354626
285.0,2.0,9,1.0008351601695407,-0.1249274796265353
286.0,1.0,6,0.4703059333804571,-1.449556344738003
287.0,1.0,8,0.5173493356633801,-0.12818380429690812
288.0,1.0,4,-0.44925361122222546,-0.6947860998372523
288.0,2.0,4,0.03630387728342047,-0.49600020118597815
289.0,1.0,4,0.8041539341916625,-1.164583851219047
289.0,2.0,6,-0.5834505479365547,0.24286961961897066
290.0,1.0,7,-0.13048246524195237,-0.5281639283567715
290.0,2.0,2,-2.0003555437067493,0.1714742031287998
291.0,1.0,1,-0.5991561709135792,-0.6868358877893511
