trial_index,operand,number,TC1,TC2
257.0,1.0,2,-0.7156859777399649,-0.35885338517051873
257.0,2.0,4,0.6433377766884307,0.13079847371286213
258.0,1.0,2,0.7053133334342881,1.1500367599448442
259.0,1.0,6,0.6385262476034836,1.0402968731525666
259.0,2.0,6,-0.11307780715038779,1.854595779190004
260.0,1.0,2,1.4219970385826917,0.9958255460358487
260.0,2.0,4,0.715941711731814,0.4377694995956602
261.0,1.0,5,0.4480817273019454,1.304928065617836
261.0,2.0,6,-2.031282187226753,-0.16599443718697565
262.0,2.0,2,-0.599236739456758,1.4437542268283043
263.0,1.0,1,0.28325114083516145,-0.29643226552942337
264.0,1.0,5,-0.22852172530596304,1.1587177057214058
264.0,2.0,9,-0.40325085408383476,0.588968705925671
265.0,1.0,6,-0.2779083936171717,0.25323544804274467
265.0,2.0,1,-1.045939277213907,-1.3240588846294263
266.0,2.0,4,0.08799509144867619,0.8776973263755505
267.0,1.0,9,0.2648454031879339,-0.6074194331732651
268.0,1.0,7,0.39869505899073676,0.39944580793917484
268.0,2.0,4,0.12152865879015456,0.060700542477263975
269.0,1.0,3,1.225040097474827,-0.015715257496906204
269.0,2.0,9,0.08799509144867619,0.8776973263755505
270.0,1.0,5,0.757413311247257,-2.236861904556656
270.0,2.0,1,-1.3583585351445873,-0.12484840166250766
271.0,2.0,5,-1.5577121433550314,0.13109108662140317
272.0,1.0,4,0.5305842046564164,0.5802877601491094
273.0,1.0,3,0.14728030207097265,0.751568252702687
273.0,2.0,8,-0.9304794933328819,1.5188517629022804
274.0,1.0,3,0.22396593021286504,-0.17030319185655987
274.0,2.0,2,0.41554217907360735,-1.449497108133496
275.0,2.0,2,-0.05280314212590946,0.688163669984257
276.0,1.0,4,0.0780806834121386,-0.23772391633603307
276.0,2.0,2,0.6433377766884307,0.13079847371286213
277.0,2.0,4,0.5346817634803753,1.4984778637701728
278.0,1.0,6,-2.228514612475811,-1.9649207082476152
278.0,2.0,9,-0.43610704471135325,0.8594441625378346
279.0,1.0,8,-0.6149521309804244,2.2781344190893087
279.0,2.0,5,0.05333436025895223,0.17813791196876866
280.0,1.0,6,-1.048060460175293,0.7308068747151238
280.0,2.0,7,-1.5625236724399785,1.0405894860611076
281.0,1.0,3,1.159938037639952,-0.08681732291456318
281.0,2.0,4,-0.588624226884682,-1.415545607583988
282.0,1.0,5,1.5405674598272845,0.7435673986901219
282.0,2.0,1,0.6628752428948623,-0.5727770824549633
283.0,1.0,1,0.028709880826379753,1.0038264000484138
283.0,2.0,4,0.347347880542405,-1.3320597386419915
284.0,2.0,4,0.2706622524005126,-0.4101882940827442
285.0,1.0,1,-3.319995024873519,-0.29683050278967615
285.0,2.0,9,0.8952045562991011,-0.16779497770671253
286.0,1.0,6,0.38879651667964893,1.4310571392906994
287.0,1.0,8,0.5412125829539423,-0.13197950020007454
288.0,1.0,4,-0.47726200182761586,0.5091749363266552
288.0,2.0,4,0.015391156405292924,0.5707263004927525
289.0,1.0,4,0.7645985440565847,1.0239076862719807
289.0,2.0,6,-0.5985227691957699,-0.3839342762324633
290.0,1.0,7,-0.08845332771781528,1.0289072911103587
290.0,2.0,2,-1.9918099269520817,-0.3759334222198981
291.0,1.0,1,-0.6033342982807168,0.5255641232072411
291.0,2.0,4,0.9027064315076092,0.06807398275842869
292.0,1.0,6,0.19934145078029267,0.6553852962230854
292.0,2.0,7,1.3452955447153496,-0.22933558346801247
293.0,1.0,7,0.03860842313746758,-0.02778493130311063
